Majority protein IDs	Protein names	gene	S1	S2	S3	DTL1	DTL2	DTL3	ATL	mTAL	cTAL	DCT	CNT	CCD	OMCD	IMCD
D3ZA93	NA	Acot13	205580.86592709192	246287.6085231804	74256.69357024715	20107.673494394247	56308.70074091166	19365.017351382165	18064.422837103066	627534.8519984619	412655.6841700442	564715.1625588308	273612.0592232642	112651.37192372791	124032.3575558453	30092.468856105184
O55171	Acyl-coenzyme A thioesterase 2, mitochondrial	Acot2	156499.82111461653	2032634.1158395666	1644942.215804699	47588.46213831643	70682.26508759239	141029.8954305287	45896.85639295688	125101.04040926117	460190.73807336285	362153.6240620867	158084.59517038902	342164.0179704261	54470.61836097006	141755.8399572495
A0A0G2K4M8	NA	Acot3	13791.056759764926	91862.72779162663	11219.46383064092	0	0	0	0	0	2495.5579386399263	6412.090107437202	12886.473786411294	6780.752913002809	0	0
D3ZIQ1	NA	Acot4	0	56830.25600865452	18.753967867702404	0	0	0	0	0	0	0	0	0	0	0
Q64559	Cytosolic acyl coenzyme A thioester hydrolase	Acot7	0	21653.625427547468	0	0	0	0	0	0	13.07275929767177	0	0	8.17547371726336	0	4887.480678984714
Q8VHK0	Acyl-coenzyme A thioesterase 8	Acot8	48250.077420257054	305408.28651014157	330368.4938832386	0	128.49140106837888	0	0	8054.149737771087	16245.897743478241	16305.783268280795	5484.1716235331805	75.92934205376832	0	0
Q5U2X8	NA	Acot9	0	9655.228558263132	0	6903.243954524081	21963.989040399254	25362.049663848382	12848.267713514068	128919.26734021143	628689.5991682007	1219252.7570396366	91816.07086331588	181373.47422040562	39727.21400735593	808.2508697022812
P07872	Peroxisomal acyl-coenzyme A oxidase 1;Peroxisomal acyl-CoA oxidase 1, A chain;Peroxisomal acyl-CoA oxidase 1, B chain;Peroxisomal acyl-CoA oxidase 1, C chain	Acox1	377968.05519061274	4838081.302851758	2211664.3392513217	13602.916725018102	17647.53981750173	2755.529864883444	1329.7248426147858	26551.218966332006	102897.77115067966	101630.58750572198	52512.065587339726	130696.35697120038	12161.733165746788	6312.772471249375
P97562	Peroxisomal acyl-coenzyme A oxidase 2	Acox2	0	85665.68569891813	118264.26889535095	0	9.234373134092241	0	0	0	0	0	323.86753429351603	4401.847433614965	3636.734482655273	0
Q63448	Peroxisomal acyl-coenzyme A oxidase 3	Acox3	3355.8927223078726	114010.3172070679	145126.7682879378	73.04817052001161	10.382247397986184	0	0	31.464305412887754	406.8834721691637	9142.165299589527	18821.740100188774	13340.742304738558	10.14627288950131	1279.2994079581265
P41498	Low molecular weight phosphotyrosine protein phosphatase	Acp1	83756.9162428341	811051.7029828125	702368.4717793746	101158.1413281451	118189.51696661503	102191.66618167423	103290.14030406524	207219.98457176235	4443.807510263179	692564.9597178199	363126.1034860217	210068.81333881844	323247.91282577376	254719.14421326318
P20611	Lysosomal acid phosphatase	Acp2	24110.08257210918	456896.969374326	228855.54444270927	187.46511164920628	0	0	0	0	18751.040434148617	27.113516581962486	10648.674763970605	17396.37847378919	372.5270466401631	17548.30979920819
P29288	Tartrate-resistant acid phosphatase type 5	Acp5	0	0	0	0	0	0	0	0	0	0	374.6282183915667	10.87831330114908	0	0
Q4FZU0	NA	Acp6	307.52630173146486	105293.21194775823	157472.59688342342	19331.882970414066	12563.33185524878	9119.707857189722	18156.6121870826	63969.84000656283	86854.69910368508	88026.0340910637	365328.3085341179	518183.46824250056	171815.73086825226	24194.55222855362
Q6AY33	Acrosin-binding protein	Acrbp	0	0	0	0	0	0	0	0	0	0	0	6.113253952654239	342.83566478700016	2273.075008464865
Q499N5	Acyl-CoA synthetase family member 2, mitochondrial	Acsf2	1263967.2221630071	680644.4301514418	19530.99545950527	21090.053589973744	13759.819573499784	3177.247544462688	0	22768.943625701402	85027.88165701645	117245.33916159943	58905.061161928934	126927.96777329034	39383.78887606173	0
D3ZUX7	NA	Acsf3	195521.81491325417	674025.3851921719	649726.5066819866	9435.564314941243	23668.347459343524	342.27778102752677	7007.117944105883	141666.44279282502	158348.71165595527	166021.20064837986	148800.29267157824	222711.1093729729	43055.40310839375	26549.494042781105
P18163	Long-chain-fatty-acid--CoA ligase 1	Acsl1	238629.15556902677	573602.2902609592	79286.25466922023	22523.755776324808	34136.89512344293	67911.22880542146	34576.601196950796	774194.5011505735	494895.7248133765	940054.8866882344	536933.1273666824	480177.37422605586	147889.18589036472	21687.125032427914
Q63151	Long-chain-fatty-acid--CoA ligase 3	Acsl3	0	16168.389941598285	7939.220321233505	3309.1821771416803	135.19096726175061	7886.885452242968	1127.7185227145198	444.92090927450266	12089.263628190418	41559.75906891187	19455.167749620956	12864.467158130064	6500.331261385731	4694.994375984215
O35547	Long-chain-fatty-acid--CoA ligase 4	Acsl4	13.342758344685844	11414.645519665584	27.64541326126043	0	2938.079306232048	2969.6800239095674	0	767.5774998536463	62625.682145172614	13775.845839380096	383.2156597562321	12679.587490516386	4123.9000891743135	22582.762699177118
O88813	Long-chain-fatty-acid--CoA ligase 5	Acsl5	0	0	0	6529.8830104130175	7296.558466236719	15726.995850930982	4734.94145907688	579.5880670010685	7277.228381033914	6059.8166104659595	3582.0081194159598	2774.6904467286868	218.23738329764302	21566.292525399484
O70490	Acyl-coenzyme A synthetase ACSM2, mitochondrial	Acsm2	2977422.2672364726	12553713.677532291	2316967.639491473	11647.94400585097	22675.81687916492	0	0	1963.8217598131016	89775.21508315051	35860.66029082555	4417.9010043626095	4418.361677116327	0	0
Q6SKG1	Acyl-coenzyme A synthetase ACSM3, mitochondrial	Acsm3	18119.43160984925	3814087.581894375	27.69220395164244	123.32407391403969	25.589736553019574	0	0	1021.6838034355562	56424.70837523457	899463.0279977088	4601.33646088734	774.292703689907	0	0
Q6AYT9	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Acsm5	25431.557025256196	302427.13486868626	176734.91906204182	1848.3169701368602	3569.0088461565206	0	0	0	358.178069235636	46409.729445831035	0	0	0	0
D3ZZN3	Acetyl-coenzyme A synthetase	Acss1	2032514.3517488001	573458.051201443	503281.1929770822	24248.458012552117	33192.068631401395	15667.467565499583	31181.98554556607	759615.78427078	1881591.6657545953	1331044.1569273805	660026.4483531107	929859.9245503359	299049.10787731357	10606.784541775913
G3V9U0	NA	Acss2	11100.297878952797	1409255.454466126	6173979.269235091	50799.27945655522	68896.91909510148	4474.076782000751	0	37445.66285131805	26497.436079606352	85497.71586376172	10379.017423763828	8099.0967785504	5802.31020145617	9390.577262941351
A0A0G2K047	NA	Acss3	657185.3414285184	1813059.9149854304	346796.4748090049	46399.683288282846	84768.25312448847	14498.003823991592	11.45138213874217	22311.87315462061	98348.32283671958	140334.67646385642	107502.99615929835	120129.19062033924	25959.171033067527	6247.524852405529
P68136	Actin, alpha skeletal muscle	Acta1	0	14909303.927250197	27852357.075228617	3281516.2650109124	373926.01921319624	2790567.738777594	3407030.323836083	449129.6113546708	1359248.4944083763	773688.694280039	7147355.972049521	15411848.003297554	6353023.433943819	5790245.706242064
P62738;P63269	Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle	Acta2	0	0	0	0	0	0	0	0	0	0	0	12.910416114612989	0	0
P60711	Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	Actb	0	854070.2543756483	1587272.0753788147	206662.47394910318	91.60506302346421	504417.24056213564	1530686.7593465403	19696.016063804815	6360.603996480054	5834.8843310409075	32498.405169060574	691738.993322442	672299.8724370839	1245246.8400067852
D3ZRN3	NA	Actbl2	0	0	0	333.65872531436804	0	68990.7556856761	0	166.46835295753	0	51457.63327355486	1402.8373497045216	100.4932540161391	256.98258684214954	30500.935432280792
P68035	Actin, alpha cardiac muscle 1	Actc1	0	0	0	0	0	0	0	0	14.52708876046559	539.3455403299163	0	14.458139480460671	0	0
P63259	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	Actg1	73373829.9085552	191951629.71964797	200887138.3626738	55071037.629684016	83779948.38474604	68175443.33366029	76490872.15473709	73495467.82052626	113331775.18005751	77155695.56428505	85288023.74178457	110023845.83892363	107423673.98447172	110281810.96719438
Q4KM87	NA	Actl6a	0	64674.282823305824	525.7167754135692	66077.17286372198	16548.063205549774	52552.241159001176	31040.991247740556	19575.348004490566	68108.1419367436	75076.00006772765	58650.55526655814	85314.13121178902	31837.613166301075	47071.12143513959
Q9Z1P2	Alpha-actinin-1	Actn1	24834.69838552532	26912.994232396708	22317.936824909746	148950.7786262012	104872.36692047594	127680.34342610305	24033.601418822975	17820.16245565452	75368.29939647391	46803.894843477836	65860.76229883249	174894.81369424736	73822.05609355445	95976.50814738932
D3ZCV0	NA	Actn2	0	0	0	0	0	0	0	0	774.8898444555862	0	0	0	89.3808930346145	0
Q8R4I6	NA	Actn3	0	0	0	0	0	0	0	0	632.1876646075285	0	0	0	0	26.954177994326827
Q9QXQ0	Alpha-actinin-4	Actn4	2051801.6846041929	3556905.7208717517	2735518.1459054197	907338.8888143849	1312395.9418595957	1091998.8203299462	1192732.8214236828	902410.5565278813	1881131.1246630533	1286489.7607048447	1245641.4731403822	2165362.526821707	1410818.1065731158	2367971.4450813998
Q5M9F7	NA	Actr10	6978.617855399501	9401.190403548666	1276.7913402210343	168.00347886496488	7091.191802597503	5225.839492979947	18.98318969221797	6.762489562319764	10410.202127797202	9340.18314851467	14542.037949820298	40250.61188496804	7908.893991184503	22866.462508177585
P85515	Alpha-centractin	Actr1a	97503.34936448431	284778.8037451517	365881.20602021914	89893.7647302015	73689.26306637506	83138.49504448344	69069.03257532709	81789.70867495843	188735.64656078172	179409.5303982099	213880.9651545117	401090.4342154916	60957.11599550986	151694.75468018174
B2RYJ7	NA	Actr1b	0	85696.9156808668	261128.66257861143	34735.44400946224	34.07887473516996	12992.14554354669	10848.96452821203	0	1575.0239540667408	1269.8420508596082	69133.73264182237	185882.6748193947	462.0023610091307	19865.861125936146
Q5M7U6	Actin-related protein 2	Actr2	81066.28252524693	274677.2948151904	274713.22643927723	153697.3593854949	218035.95582036139	301347.83821229415	191068.0284875081	206232.6751938064	515814.85057957965	548321.8112208395	577963.2472657537	535901.5980855647	236178.30080850018	918334.0121433185
Q4V7C7	Actin-related protein 3	Actr3	214617.7050511865	757419.2106471498	833895.0871498673	228756.6148684858	273938.54460406443	312442.6494926793	189591.6442663333	303496.0900983195	769169.5893368252	425862.74952207523	584045.49548476	1067052.393525481	323690.49542213324	778681.5354825384
D3ZVT1	NA	Actr8	0	0	0	1151.1835115830393	226.85388899077591	0	0	0	0	0	0	0	0	0
Q6AYS7	Aminoacylase-1A	Acy1a	2911528.436691289	15322164.300139993	23538322.07764835	376882.58363247436	377636.3101365522	30294.42387978019	13093.765673644626	103365.15733997952	357868.4584036375	277372.0899032941	261320.4693760754	318116.3827109072	131366.37305138365	45059.38271315767
Q5M876	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)	Acy3	612639.8157114498	9603660.576965947	16394361.715775086	163750.13418197408	78157.58124630745	15233.803010140142	20615.853019114293	215.66452460890326	44125.57702340763	40161.43923325582	62143.88026466984	145431.58329211164	35788.24054744301	2034.9606885174478
D4A6X4	Acylphosphatase	Acyp1	123420.0575667367	306118.7678102689	355026.6366549243	27355.191432446678	48998.1910399385	19117.734076698864	18233.53905789416	95897.12358247286	169316.0782160362	175367.48490396718	208686.36634031788	161839.62192337407	109159.16371585021	78440.83258129707
P35745	Acylphosphatase-2	Acyp2	75631.76982570057	154499.0073767086	167720.47712884806	21512.29745619607	51217.96451172411	14887.983396975762	10705.77800992251	74377.12673650694	122526.58461417364	161962.41518865598	117905.83599070931	78654.72618960483	58040.93047708341	47375.61491192949
Q920P6	Adenosine deaminase	Ada	0	61787.756295554165	0	80653.73310096735	229.46469043208643	5801.791179526426	1548.5779840369803	721.5608731002819	10661.720515825255	40206.140820271365	176.74334760677618	8127.5358279026605	19343.20429854244	19525.56154799732
Q5FVI8	NA	Adal	0	0	0	0	0	0	0	0	229.15609268558575	188.74993690678593	236.3523976350894	0	0	0
Q10743	Disintegrin and metalloproteinase domain-containing protein 10	Adam10	290.1095026041932	12196.51214046432	0	12370.766596846277	2666.2451116218353	7573.32006084279	6028.414025994705	6512.245675417865	28030.922031684004	22470.819407033767	11345.521324061325	13036.444597184482	12214.946595953674	18022.66414297549
Q9QYV0	Disintegrin and metalloproteinase domain-containing protein 15	Adam15	0	0	0	0	0	0	0	0	0	0	0	0	0	2191.864092123358
Q9Z1K9	Disintegrin and metalloproteinase domain-containing protein 17	Adam17	0	4217.127455436423	0	2364.218174407024	0	0	1020.6608635092111	38.575243666670964	170.5574496396081	11.872463858544124	2053.473509289345	578.161055378831	2102.2406892568815	4289.970262519655
E9PTA4	NA	Adam9	3993.3053636336076	283.1630021726444	172.31815387558223	83.05524046223115	0	2313.9917697040023	124.19018347413599	0	125.13647024942222	9.016379877105026	0	975.6464760323246	0	7198.597805944455
Q4FZU4	ADAMTS-like protein 4	Adamtsl4	0	0	0	0	0	0	0	0	0	0	0	4.451454395695039	0	0
A0A0G2K7U5	NA	Adap1	0	0	0	0	0	0	0	0	4532.23858373876	0	0	6.066796517981909	0	1000.086425950097
Q9JK15	Arf-GAP with dual PH domain-containing protein 2	Adap2	0	14349.356322633656	0	0	0	0	0	0	164.81812250651512	0	0	0	0	0
P55266	Double-stranded RNA-specific adenosine deaminase	Adar	0	4.1310453308497905	0	0	0	509.02411931059584	0	0	56.03505658293226	68.13493406615802	238.973834533198	4.580541762075061	0	4148.421219891559
D3ZRJ0	NA	Adck1	0	10364.967596995566	296.841722812294	11.14296900538636	9042.240267810324	12081.49540384062	0	9.272398947716788	429.8381944259195	645.0790686391359	5711.770477069403	2494.951883012533	2805.6299745831266	1824.464242565552
D3ZRE6	NA	Adck2	0	5106.030619475102	0	0	0	0	0	223.9839190038332	301.3629504262768	195.31771274548623	1717.745685917921	1378.1161806729185	0	0
A0A0G2K6E7	NA	Adck5	9106.429685592077	9929.035673062926	0	0	9.338745139436854	547.9182848309749	1963.101239546005	494.40566967353794	7798.180738223376	9044.060702659799	2222.5386150227405	10.563083541096468	192.27073963452688	6827.385516749934
Q03343	Adenylate cyclase type 6	Adcy6	0	0	0	0	0	403.3542454026451	16.913112914077594	5.704176225489362	690.536758258731	525.1072486726039	1800.3233150179126	21814.565633689315	158.59450598110953	14715.59222930314
M0R5U4	NA	Adcy9	0	157.30372810865896	0	0	0	0	0	0	0	0	1944.790312941468	1115.4234633230499	0	68.40015809929207
Q63028	Alpha-adducin	Add1	1008380.5620139001	2139445.593093692	504341.860200968	222738.4879997075	196721.51111995123	113495.28773082876	85768.01767182461	465808.65454589826	945211.0164574105	823482.8880294748	328014.3822773511	295519.74089366023	112535.70630255694	110494.67782280843
Q62847	Gamma-adducin	Add3	264337.1360657599	726393.3330198047	133796.9372865942	76528.13442527146	39570.551173024345	46371.55257987306	49171.71098556796	99885.06238336005	218594.0439272476	297816.88482513523	105038.01879466038	85658.4852963668	15880.014626701452	34828.23767777604
Q9WVT0	Probable G-protein coupled receptor 116	Adgrf5	0	99.50409820566864	0	766.2787793517535	0	5855.414844439843	2917.0676113724708	1468.038715110074	128.08519757137648	116.3659299627386	15256.01502262152	32436.324905238518	21926.9656469501	0
Q8K3V3	G-protein coupled receptor 56;GPR56 N-terminal fragment;GPR56 C-terminal fragment	Adgrg1	20955.6676457725	13984.994678093164	14.01466539223833	3489.9103811871028	4678.51705856164	5508.224993102305	7387.085189254471	4520.598426756067	489.9202945049059	223.93559116203733	3653.8308050886603	7071.074232924045	0	6136.528872053148
O88923	Latrophilin-2	Adgrl2	0	109.01721321929342	0	0	8.435722760247904	477.76949891767526	0	180.63283495436866	610.4074491907667	489.651106890944	0	0	0	0
P06757	Alcohol dehydrogenase 1	Adh1	1020484.2203302446	432607.968677447	398.17673759570306	0	4525.143719712026	0	0	0	1258.1999057863734	15033.858675712887	120.28865014633293	11.643847877819	0	0
P12711	Alcohol dehydrogenase class-3	Adh5	38142.58379483516	649265.5171151398	806218.6210735331	152997.16178038757	69855.41550082849	124988.4181546591	49498.13835084513	116224.60643092684	378483.40604068746	267828.6896530359	298411.54620535945	492144.01378928573	132894.33248703307	231250.87526365684
Q4QQW3	Hydroxyacid-oxoacid transhydrogenase, mitochondrial	Adhfe1	57121.95070453851	636977.5356915435	246952.23832456672	1694.9977172950928	0	189.89599648671938	13.456119287052966	162102.94481683077	173014.5525334641	214249.5967670305	34276.98700193635	30256.36916299478	0	0
Q562C9	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	Adi1	69918.56281981787	90091.1335301146	103492.44103395137	52392.304767116126	27224.369682431647	29238.416142099086	18031.385730794846	191337.08920785622	367062.0650647366	140394.21197839562	287653.6708692516	241720.23548947062	168373.77616930896	46311.477726362486
Q8K3R4	NA	Adipoq	0	0	0	4569.531128962815	0	17994.439998435737	0	0	0	0	2657.057448177158	28099.881756178977	12696.621277641105	0
G3V6I6	NA	Adipor1	0	11862.682169162692	0	3821.5474020092724	4991.16797985029	5295.75379970217	5990.452882898091	9.392342165773798	1109.126923774754	14633.420166423955	11445.016761318844	22989.675522751797	302.3304711752262	6005.444588618759
Q64640	Adenosine kinase	Adk	1009282.866287874	4077397.2705522957	1396057.5054202336	99365.57938567703	173419.19148512962	57170.98103766184	13796.885786390207	15915.20395261908	149187.3522413744	182363.64642488203	326017.01939726784	264437.4143788752	1155842.330677927	95173.94290287176
Q9JKL8	Activity-dependent neuroprotector homeobox protein	Adnp	0	8320.196967092928	119.8659750205723	8641.444212317925	107.9130795392574	4029.675468957628	1038.549330275715	4601.569364997816	8284.830048267746	12034.68135113085	14489.22381759622	17874.666231842824	248.23159074407656	6172.775702610491
A0A0G2JT49	NA	Adnp2	0	0	0	0	0	0	0	0	0	0	0	3.651744058970662	0	0
G3V784	NA	Adpgk	0	32157.319150421245	19961.536968673103	5219.492826579715	0	9589.535313975384	223.55792966979897	0	12864.529076325573	455.00970484009724	6374.7085893216645	5601.837478142289	12.101090487916455	9286.49071468155
Q02589	[Protein ADP-ribosylarginine] hydrolase	Adprh	0	0	0	0	0	1992.7663798584551	0	699.7797698471722	0	0	13265.668415862128	8175.469614180183	0	15342.00213177356
B0K017	NA	Adprhl2	25171.911342335243	147035.67941228108	30501.688754190414	82257.79777677504	101298.16148790943	187474.71676425304	14539.814775388846	42688.243058670145	130857.43356720233	96930.42304211248	104881.21606941808	66363.13940362334	40978.168096465124	84632.19986564547
